691.074722	-1280.948257	448.592353	192.829012	18.073722	-226.583149	-1.085096	120.546471	-6.254814	12.810518	7.416353	106.503069	-74.114807	62.837495	-10.813959	-52.474732	1.000000	
-610.543946	141.719362	-314.006793	105.035566	136.179087	-122.337447	-42.588462	-34.271509	-30.066046	3.790276	-22.255103	-42.482796	-33.678109	-69.340671	-7.539170	-34.771134	1.000000	
339.154155	379.989334	439.283183	-100.807297	354.105223	1.703875	96.070434	-61.792716	-26.729617	39.157568	101.043660	4.702793	14.998560	20.703811	48.267397	7.642739	1.000000	
-1322.161475	96.746654	655.465270	-152.000263	6.746923	-56.359736	-52.281447	31.102409	-1.283304	110.114280	-40.821719	49.705472	22.194116	-38.864133	4.438019	25.323486	1.000000	
-2222.421440	-304.383747	-250.828428	-17.431347	-196.697487	136.974235	-66.447881	354.203164	-51.888099	-122.733253	89.064113	17.032979	16.613094	-79.407290	-26.798895	0.488942	0.000000	
-1028.600370	-299.520478	-508.527130	274.073394	-270.011085	-240.554307	96.906209	85.999776	14.105558	-81.079676	-4.981726	4.044223	-14.851296	-2.498570	-2.857787	44.321334	1.000000	
-2195.046114	-212.760350	-69.038480	-257.280009	297.689279	-93.621337	-66.206553	32.691006	-121.062146	-39.520481	8.496654	72.118628	26.611711	-52.166263	-46.134995	9.256329	0.000000	
-2647.971390	227.015763	-385.022586	-49.139767	56.678055	163.175608	-86.316976	-17.544586	-90.719922	-16.039316	3.493492	88.920173	-1.810302	20.344174	11.979952	-12.618362	1.000000	
700.768722	280.274104	249.065641	-52.784819	0.509962	-28.961666	74.833976	-39.328512	-22.205382	-24.795175	26.213070	8.350726	64.196836	-96.447176	-31.685405	-51.693622	0.000000	
177.419745	-84.583980	-193.414514	-166.861892	71.489963	-19.673990	-214.316270	136.028634	101.894943	55.566435	45.647529	-36.323608	24.833230	32.320686	2.974205	4.472206	0.000000	
-425.953943	336.256575	355.254758	70.868116	244.419743	158.588902	47.991909	-70.245781	104.998699	-67.391171	27.612382	-36.429581	-13.848354	-101.981292	-70.360266	51.380973	0.000000	
-642.710124	1166.278768	-252.949963	-222.333286	52.025065	-248.283223	37.210086	-78.122817	76.961453	-135.666961	30.184023	-16.731866	-87.942735	50.990911	63.445601	-14.185034	0.000000	
1239.743625	378.480420	-7.774384	-208.785966	-89.182804	-55.763032	75.523253	-68.387970	20.945798	7.989041	-49.342026	71.953733	-16.079223	4.794867	-86.665227	12.513719	1.000000	
-2994.072403	-1355.004190	331.069151	-364.837381	-104.748389	211.363831	342.599433	-58.234230	-89.250195	47.109041	76.268766	-127.955027	-94.016698	23.398361	-54.035072	10.273821	1.000000	
-973.120438	-84.037726	305.030456	-53.519606	157.479905	-217.887564	14.097366	70.486028	-25.175064	36.077415	-21.760319	-11.418568	-34.360202	-10.077701	-9.342696	-14.054845	0.000000	
551.460937	607.518478	-250.877089	-290.431778	-55.215586	-50.393032	39.687379	50.123739	55.534317	-46.064253	65.661702	-15.334398	-64.564008	-10.579566	-26.620819	-53.028442	1.000000	
636.755441	360.112695	-517.969872	-101.506464	184.597555	302.850754	321.870855	180.091723	55.664407	-5.634145	74.280045	80.353859	30.805931	26.599855	21.521829	-31.173715	0.000000	
1262.840540	-633.263229	-450.856949	218.931924	176.684189	147.548375	69.120621	-66.268996	-108.205053	18.440730	-1.871872	-12.834025	31.881949	4.036104	-7.552965	-25.568147	0.000000	
1098.345509	416.269032	84.267799	-469.791340	115.238700	42.666120	39.923165	-7.711303	-175.942151	-70.343640	-116.349981	-59.058607	65.934840	24.930382	24.788024	37.773741	0.000000	
-1521.171900	447.733149	279.885690	152.819294	53.777061	-243.871633	177.311246	73.106602	-50.863534	-41.019044	-69.835947	-117.035242	155.872641	46.418119	-55.373792	-84.426214	1.000000	
823.782113	-75.768636	291.130701	-121.012748	-200.017764	18.500872	129.642291	26.710632	-62.571972	-14.639888	-14.289870	31.020179	87.970113	32.612449	4.400514	78.426667	1.000000	
-2190.733726	-540.062453	45.722430	-119.363702	-376.379581	19.905262	-14.338220	-256.551211	133.307538	-78.812116	-9.677930	3.564047	45.679186	21.346629	102.165074	-10.862778	0.000000	
879.011892	1005.810592	39.129678	63.361085	-491.308003	56.973551	-27.079039	71.916834	-144.970306	5.857123	3.148166	23.020637	-22.920896	53.275745	-51.656417	-8.504773	0.000000	
